,Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
1691,BBB,Company 198,Rating agency 4,9/10/2015,Health Care,2.601852315,1.794107813,0.509202334,41.68604758,0.030951255,0.06714711679999999,0.877248261,0.17992049959999998,0.0205761152,0.278846163,0.377351915,0.548109142,4.955220351,1.083414523,0.524372732,0.244165441,0.827933354,3.8820704846,5.641544639200001,2.098674934,0.0663869946,12.39984762,5.4924663402,0.341808792,4.681302144
1692,CCC,Company 378,Rating agency 1,9/10/2015,Health Care,0.597686202,0.712551944,0.104828132,10.61810145,-0.092398277,-0.111049016,1.006010623,-0.033221721,-0.045616203,-0.059375882,0.0593058278,0.492351381,0.612413101,3.059726273,0.759357071,0.16914955,-0.402400608,-0.647144506,4.882817251800001,4.049131972,-0.11076139,11.12424424,1.59131168,0.059373647,0.0
1693,CCC,Company 340,Rating agency 1,9/10/2015,Health Care,2.436346746,1.301895973,0.896293588,68.16628739,0.13986329680000004,0.1009093032,0.824397888,-0.123503695,-0.045706988,-0.04688195,0.055699276799999996,0.240296625,1.25269563,0.548885955,0.358527346,-0.109306224,0.673328203,-2.82914773,6.6243833302,1.54714943,0.100915464,2.704090418,-1.389374921,0.100765234,0.383743547
1694,A,Company 438,Rating agency 3,9/11/2015,Miscellaneous,1.344562352,0.955779633,0.513029228,42.9236755,0.092878411,0.135057172,0.298375162,0.135039698,0.1131698454,0.12066582380000002,0.1390607182,1.784705759,4.319032108,1.970743247,0.668336023,0.256019425,0.910239421,5.898026085,6.0025031332,2.976002196,0.13521926,11.21970453,6.51204622,0.123153332,20.19316
1695,BBB,Company 318,Rating agency 1,9/11/2015,Consumer Services,0.593187708,0.1517182162,0.260364079,0.0,0.077744795,0.123343561,0.224607726,0.184354878,0.01983329,0.033298578,0.197697295,0.253544118,1.625772266,0.6459945242,0.896358866,0.361011855,0.686471395,1.60500256,2.9322067634,1.3837952906,0.123945954,10.00736237,2.339978092,0.156617677,5.526534208
1696,C,Company 349,Rating agency 1,9/11/2015,Consumer Services,0.877445225,0.70194716,0.669124004,0.0,0.08750441719999999,0.08560293120000001,0.914369219,0.123323127,0.032089389600000004,0.0153297304,0.069811161,0.378514141,0.612051755,1.1839466,0.92591549,-0.009123727,0.8359365545999999,-1.584157346,9.780040353,2.4198289324,0.0852127716,6.577476111,0.830186316,0.025964832,2.22794074
1698,A,Company 13,Rating agency 1,9/14/2015,Public Utilities,0.812066497,0.543668533,0.018561259,62.86078121,0.106857774,0.181699408,0.620313543,0.212279375,0.021870412,0.039963103,0.057064848,0.200628615,0.31094476,1.598413677,0.61851606,0.407552999,0.020999629,0.100072975,1.594637911,2.595424643,0.180625566,13.20432315,4.736999175,0.217184174,2.754467168
1699,B,Company 546,Rating agency 4,9/14/2015,Capital Goods,1.957694518,0.9788266,0.263739798,36.41956358,0.024813745,0.035918395,0.227984437,0.038287117,0.028309439,0.048151981,0.040465755,1.134158627,4.558648513,0.442930542,0.306779723,0.326798747,0.551552327,1.097100677,3.1916856516,1.446381373,0.035652355,11.11303226,1.978124793,0.10322739,10.35244732
1700,BB,Company 159,Rating agency 4,9/14/2015,Consumer Services,1.171006375,0.818537601,0.093081942,47.0662782,0.194857317,0.210836212,0.993187754,0.281704485,0.077194323,0.089867597,0.254945086,0.397552831,1.228185792,2.327991591,0.69588537,0.076776069,1.002290254,5.005481518,0.232573454,3.294255538,0.208697437,12.66974622,4.943161407,0.349644369,0.0
1701,BBB,Company 241,Rating agency 1,9/14/2015,Consumer Services,0.008652866,0.008584574,0.008612535,0.0,0.10906020860000001,0.201487068,0.024676113,0.369654119,0.037627199,0.030608254,0.083662742,0.118478691,0.152652249,1.202953596,0.550531433,0.001650494,1.007141038,3.73267619,2.3650404074,2.229734457,0.202089973,21.64292791,3.701667856,0.17573641140000001,14.44142532
1703,BBB,Company 384,Rating agency 2,9/14/2015,Transportation,0.514137441,0.194702568,0.113557144,0.0,0.112018389,0.176800408,1.008047744,0.193590667,0.085931542,0.200069826,0.418348174,0.772308863,1.74985401,3.883408952,0.798183724,0.365968017,0.632130966,6.305256292,4.363355955600001,4.927494643,0.175308127,4.321430106,9.981366912,0.195637831,2.380802063
1705,A,Company 208,Rating agency 4,9/15/2015,Transportation,0.718944365,0.514224842,0.224186371,25.5207058,0.1553607418,0.1539103818,0.539706585,0.2161847296,0.097172821,0.159661737,0.236219924,0.345302374,0.383408554,1.441341447,0.594695203,0.273207159,0.477583259,3.011162974,2.677756158,2.3310429674,0.1543829558,8.958908388,6.329123296,0.410726851,3.751328434
1706,A,Company 199,Rating agency 4,9/15/2015,Consumer Services,1.195645054,0.639746394,0.419690911,13.7333549,0.144383671,0.202576182,0.598786373,0.186736421,0.0010445523999999997,-0.004964906400000001,0.044357230799999994,1.536384019,4.726351295,1.137116205,0.534278761,0.294984828,0.649873619,1.630468547,1.076214869,2.2439419222000003,0.203270441,20.84862676,2.498697974,0.194723644,11.29753307
1707,BB,Company 354,Rating agency 1,9/15/2015,Basic Industries,1.131762516,0.779562988,0.13266146,55.27235705,0.091067266,0.099014825,0.329022121,0.12202297,0.035160426,0.044484439,0.102628699,0.376952541,1.464426143,1.935580549,0.667857813,0.081748235,0.3652447,1.193512164,3.4020485238,2.974554612,0.098097217,13.42105438,3.244001809,0.099206963,8.022457575
1708,A,Company 111,Rating agency 1,9/16/2015,Transportation,1.184097082,2.079595108,0.497267193,32.89261364,0.148566615,0.232847436,1.008687881,0.275132823,0.045759939,0.076373371,0.127577262,0.307297025,0.364136366,1.794702345,0.649129684,0.365252515,0.169316042,1.645557709,3.5998388282000002,2.792581414,0.233400634,7.603111325,9.503838518,0.273271144,0.862547153
1709,A,Company 183,Rating agency 1,9/16/2015,Capital Goods,1.163777273,0.948266906,0.429065413,44.0383054,0.084842244,0.119518083,0.566365483,0.130145828,0.081154802,0.145971406,0.361844048,0.964825941,7.646887422,3.417662569,0.77690049,0.287597595,0.782863437,8.949416133,10.057857122600002,4.412994508,0.119769256,11.03863909,11.39130519,0.091335843,8.112743787
1710,A,Company 81,Rating agency 1,9/17/2015,Public Utilities,0.543485405,0.206100145,0.032464441,24.49452203,0.088885893,0.094559782,0.990726787,0.172613397,0.020157583,0.02395859,0.076718786,0.229406629,0.328699087,2.73827283,0.730529872,0.451905524,0.063109963,0.878848364,4.760745935399999,3.743249164,0.093247551,8.673271943,13.73206708,0.39085071,3.285023342
1711,B,Company 46,Rating agency 1,9/17/2015,Capital Goods,1.220996065,0.395920663,0.239108565,15.4409779,-0.018140923,-0.010063857,0.145047429,-0.010182238,-0.027674556,-0.035393996,0.035707267,1.527728564,7.614311539,1.7244593278,0.6207750308,0.15079125,0.5243849006,-0.899286911,1.8502564843999998,2.7316932281999997,-0.010228205,9.9089216346,0.56319918,0.004496971,6.723314943
1712,BBB,Company 56,Rating agency 1,9/17/2015,Miscellaneous,1.0232144,0.537196172,0.28325666,46.70431492,0.112952178,0.172038747,0.96802835,0.169082709,0.06650474,0.158012643,0.1020877748,0.586225107,10.93218771,2.1561133758,0.964489431,0.31031366,0.681413649,1.747735248,2.392143466,3.2266223091999997,0.169368303,7.997140908,2.592072009,0.144598661,0.058496735
1714,BBB,Company 110,Rating agency 1,9/18/2015,Consumer Services,1.768563928,1.409675509,0.872183033,13.45502726,0.08488844,0.078539466,0.191454161,0.084192783,0.020029637,0.019240394,0.036036939,0.233489782,11.5402772864,0.796293423,0.448208991,-0.020041364,0.669849593,0.954270887,3.7012123438000004,1.815272934,0.079397585,21.00745256,1.416164242,0.326974588,2.447119163
1715,BBB,Company 274,Rating agency 1,9/18/2015,Basic Industries,3.092496413,2.037959879,0.801451703,42.35843749,0.064264918,0.0964146,0.251477194,0.159157628,0.026664962,0.041087184,0.049875185,0.411266601,1.088149049,0.868993928,0.467849291,0.289408085,0.425586612,1.59744119,2.4711414682,1.862645963,0.095994554,16.32644186,3.801633693,0.146469538,14.47005611
1716,A,Company 171,Rating agency 1,9/21/2015,Consumer Non-Durables,1.605291931,0.227932766,0.066843204,9.434034944,0.02748036,0.03376538,0.059284813,0.033842126,0.045898933,0.085990319,0.102310138,1.680863328,6.853882349,1.239773425,0.559285965,0.192019207,0.548017796,2.174882473,4.3202575606,2.259722909,0.034055193,8.467623551,4.009376858,0.03638438,18.30736979
1717,A,Company 116,Rating agency 1,9/21/2015,Public Utilities,0.516615303,0.251527479,0.075053175,37.76135568,0.162557547,0.243389054,0.998195314,0.303659471,0.032438307,0.056140619,0.149807828,0.197972056,0.283680064,3.638369722,0.789869493,0.321031546,-0.24455049,-1.86172852,1.465391136,4.679715223,0.241156822,12.47144848,7.525803223,0.380795438,0.0
1718,A,Company 328,Rating agency 4,9/21/2015,Technology,2.462367708,1.750244375,1.270008621,66.25590557,0.142239211,0.164397518,0.40527419,0.174677883,0.089396727,0.139776632,0.181266332,0.632226371,10.88872025,1.018434463,0.505049404,0.138420152,0.814935213,0.778217779,3.2177583845999997,2.030021088,0.164949964,10.7163308,0.952865015,0.121386744,3.115167369
1719,AA,Company 7,Rating agency 1,9/22/2015,Public Utilities,0.731701148,0.2849451,0.075833831,0.737317242,0.119495311,0.176174615,1.009456191,0.229637651,0.023246261,0.037744262,0.071124851,0.194674947,0.311515447,2.052922066,0.67261973,0.318252924,-0.01359344,-0.130133639,2.9055624578,3.047737179,0.175033199,10.03704842,9.570249709,0.283008893,3.17478419
1720,BB,Company 149,Rating agency 1,9/22/2015,Energy,2.047735014,0.795171164,0.799174396,0.0,0.043909158999999996,0.0919000668,1.005587782,0.038135714,-0.00014252680000000003,-0.040904730800000004,0.0541290826,0.012061677,0.016053699,1.1868754346,0.870907049,-0.010919409,1.008975765,7.933252225,3.882444754,2.5784267018,0.107554656,21.40385339,7.849451879,0.1499386272,0.0
1721,BBB,Company 191,Rating agency 2,9/22/2015,Public Utilities,0.657322022,0.495726026,0.207802715,44.05497489,0.065684211,0.082343382,0.996623471,0.114703329,0.028935806,0.070088781,0.085665826,0.444431759,1.606148303,1.868356231,0.631354394,0.195336715,0.325443426,1.157867953,4.0551966636,2.942903024,0.122186191,7.170412393,3.574883685,0.235993202,0.0
1722,BBB,Company 174,Rating agency 4,9/22/2015,Consumer Services,1.758844134,0.827320666,0.016158941,49.86620425,0.106410418,0.168826041,1.00306808,0.1776378,0.054931037,0.094638629,0.099458311,0.520479637,0.765288563,0.831179007,0.457887716,0.371633295,0.33701356,3.184360478,0.145654712,1.833252304,0.167024967,6.489284167,9.57937677,0.242352884,10.15696293
1724,BBB,Company 282,Rating agency 3,9/22/2015,Consumer Non-Durables,0.776230487,0.36220739,0.068283814,29.28974821,0.068846857,0.076081831,0.338447263,0.118471044,0.055599992,0.077757698,0.246749137,0.796070269,4.654370135,3.413647708,0.767132668,0.441079471,0.718943648,3.033143221,0.56962457,4.413159108,0.076402247,15.62862263,4.243906492,0.145368613,6.999465978
1725,BB,Company 547,Rating agency 4,9/23/2015,Technology,0.851411886,0.440804879,0.20953262,44.53840308,0.049621466,0.064610251,0.165755278,0.071353303,0.039144904,0.127822182,0.213371019,0.787421809,10.44006974,4.339208856,0.811963897,0.26351190080000003,1.002125858,5.565041269,5.0521293552,5.381471813,0.064984357,9.499396469,5.589787162,0.088768233,5.58874905
1726,BBB,Company 388,Rating agency 3,9/23/2015,Capital Goods,1.747950346,1.545539212,0.653146219,60.36295367,0.010840036,0.011612092,0.176065342,0.012419116,0.011590483,0.018194186,0.025451584,1.063029741,12.07691808,1.22485429,0.551135787,0.182946988,0.790175892,2.498816337,10.9081356,2.210550526,0.011456708,8.7963148064,3.154108481,0.096971009,8.215350293
1727,A,Company 53,Rating agency 1,9/24/2015,Public Utilities,0.71270677,0.212065921,0.020729481,24.09020358,0.090022986,0.13876276,0.994432521,0.182656464,0.025004886,0.044042849,0.093111279,0.28225156,0.355023234,2.658555583,0.726260835,0.355809104,-0.219088393,2.757166419,7.880872262,3.666053118,0.137811556,4.0215395,3.8886932957999996,0.272948542,0.983024928
1728,A,Company 281,Rating agency 1,9/24/2015,Public Utilities,0.545057492,0.29083794,0.024918704,26.01049957,0.075528898,0.124269548,0.401953195,0.153531657,0.034720759,0.064213533,0.09836563,0.455047522,0.729014686,1.863188298,0.646805476,0.381911143,-0.164141064,-1.362746248,5.9488440316,2.846519941,0.123082861,10.22259726,8.267749314,0.203834331,10.20164499
1729,AA,Company 362,Rating agency 1,9/24/2015,Consumer Non-Durables,1.702050602,0.792970622,0.283583726,23.83093572,0.073342562,0.113925197,0.193867766,0.115732416,0.111700813,0.216308776,0.172576324,1.505263778,9.077104774,0.535856702,0.349238326,0.35105431,0.855631106,3.197382558,3.3963977547999997,1.542532202,0.113242737,7.948552809,3.772436413,0.107461639,15.04963875
1730,BBB,Company 102,Rating agency 1,9/24/2015,Consumer Non-Durables,0.770052236,0.397034308,0.102102519,32.15826513,0.043517057,0.024315026,0.347861466,0.070536125,0.041867983,0.032762824,0.22516756,0.953949567,3.893863614,4.392314962,0.814579983,0.519676529,0.680850386,3.387477309,2.3128650082,5.418109249,0.02421964,19.54111321,5.009510421,0.12307103,6.167461668
1731,BBB,Company 402,Rating agency 3,9/24/2015,Capital Goods,2.30767897,1.340984515,0.7070392,50.60370136,0.18127363,0.135773764,0.555788283,0.15079203,0.146744497,0.137892883,0.393603466,0.809538888,5.476383639,1.695773125,0.625406479,0.2501984596,0.759024575,1.69252002,3.3969601089999997,2.710648069,0.137193016,11.13900948,2.226655275,0.132869144,6.018545694
1733,A,Company 92,Rating agency 1,9/25/2015,Consumer Services,1.190609157,0.320849233,0.187150046,0.0,-0.022641075,0.050774007,0.291385963,0.050132931,-0.03983792,0.123296519,0.1509168632,1.749533659,2.824659339,1.952497122,0.664667366,0.332024821,0.59846701,4.183264525,5.853789862,2.945862331,0.050240315,10.25109799,6.960248482,0.060788152,6.612088149
1734,BB,Company 372,Rating agency 3,9/25/2015,Consumer Services,3.532725765,1.39078271,0.8759578528,0.0,0.07264303,0.090874923,0.333634168,0.07230357,0.145546841,0.227266538,0.208953625,1.980961381,11.48491078,0.429715073,0.301761405,0.445542755,0.727545926,3.648639988,6.834587018,1.442997701,0.090932519,11.00810212,4.958550708,0.100311849,15.80798667
1735,B,Company 121,Rating agency 1,9/28/2015,Health Care,1.009207109,0.363693726,0.078091686,112.0858798,0.0018054739999999979,0.021867782999999995,0.361784108,0.22811664,-0.0093343156,-0.089926459,0.0637048512,0.168000136,4.865122389,2.220878258,0.688683551,0.2057338174,0.9457920301999998,-0.32079818,2.8913412182,3.241578198,0.0965782516,11.202104797999999,0.315664925,0.019087478,6.014879029
1736,BBB,Company 342,Rating agency 1,9/28/2015,Consumer Durables,3.099292563,2.027455864,1.170974893,45.78736022,0.071964929,0.113377057,0.209136259,0.120266011,0.087471531,0.165314754,0.217952414,1.218401324,3.743420079,1.500880399,0.594263749,0.351785534,0.391117583,2.074946916,8.947650229,2.480063422,0.111764799,3.594293714,5.26703788,0.100652298,10.86204779
1737,BBB,Company 60,Rating agency 3,9/28/2015,Capital Goods,1.09340707,0.444812816,0.213068172,19.96841082,0.064040033,0.05094239,0.156851327,0.031958568,0.050272348,0.062761934,0.242211382,0.777312897,4.916596897,3.910829536,0.788855916,0.1715673278,0.342292805,2.578188547,14.71354468,4.872973983,0.050546491,3.102238586,7.527061835,0.078171848,5.372699058
1738,A,Company 93,Rating agency 1,9/29/2015,Health Care,3.344028056,2.693556745,0.522826496,92.66618697,0.13282929,0.172720839,0.689473856,0.184809371,0.024867327,0.035448433,0.049964475,0.191310818,4.291281376,0.99723289,0.498525199,0.231813743,0.879023531,3.921514408,17.74318458,2.022041146,0.172505071,22.44957064,4.477183718,0.239924584,3.931707897
1739,B,Company 505,Rating agency 4,9/29/2015,Technology,1.472072952,1.0892666516000002,0.44236521999999995,61.88317509,0.131441252,0.117988221,0.565346907,0.114025843,0.096011852,0.096277802,0.110185862,0.718934052,13.19232608,0.15828035,0.5904601982,-0.131853064,0.745840549,0.255371444,2.149867399,1.159121711,0.117920017,11.11222977,0.341119587,0.11018888,4.974573814
1740,BB,Company 218,Rating agency 3,9/29/2015,Consumer Non-Durables,2.163490827,1.291642882,0.22296042,37.55080936,0.016365951,0.020435829,1.007306648,0.041802995,0.012496697,0.017304205,0.032945691,0.770933338,2.526727114,1.659653635,0.620390684,0.161069498,0.126033502,0.211899565,3.7344695287999996,2.624327644,0.020429264,10.90089902,1.674263781,0.069206902,18.46749958
1741,AA,Company 124,Rating agency 1,9/30/2015,Transportation,1.832940192,0.8347726514000001,0.63165982,0.0,0.022222198,0.034012537,0.990123098,0.03920665,0.028114835,0.052612627,0.070262202,1.276748238,2.288611417,1.461360055,0.589660141,0.355881879,0.190699344,3.635864843,4.2840369424,2.448438279,0.03429805,11.5275015,3.9302055694000004,0.113513817,1.799650637
1742,AA,Company 136,Rating agency 1,9/30/2015,Technology,1.3279176116,1.0641974316,0.3232124672,53.71517222,0.0959757916,0.1337367352,0.922335975,0.365036977,0.089805141,0.1331713,0.203353591,0.341404514,10.27676679,1.280669163,0.558713921,0.226717698,1.004534183,3.267807684,2.448103062,2.270597299,0.1350349576,14.12255792,3.270180314,0.376491696,3.604110756
1743,B,Company 329,Rating agency 1,9/30/2015,Public Utilities,2.819316634,2.20557799,1.196741047,81.41898244,0.004725062,0.009671084,0.442939789,0.041103647,0.004345075,0.011695324,0.018615684,0.910099438,12.74889727,3.340638314,0.769674132,0.508092544,0.760382952,1.703734048,2.6452534876000002,3.4190221778,0.009655732,14.5019994,2.196467942,0.106881347,6.188680226
1744,B,Company 348,Rating agency 3,9/30/2015,Health Care,1.081360916,0.772930219,0.229367388,66.04882346,0.050859411,0.07074683,1.003827748,0.101828558,0.036604568,0.06723623,0.116996721,0.720038168,9.1336486386,2.170277052,0.679204576,0.259605032,0.783038516,1.998640751,5.853637908,3.148326705,0.071388563,13.68569275,2.54471187,0.094269619,0.0
1745,BB,Company 140,Rating agency 3,9/30/2015,Public Utilities,1.37249978,0.86966422,0.046137104,90.78455418,0.009762793,0.055736779,0.556234828,0.065100938,0.001992962,0.039043993,0.006561264,0.20580368,0.317561347,1.950573696,0.60398329,0.25008175239999997,-0.146585792,-0.228877889,1.703711809,3.274512336,0.165686287,7.305876161,1.580618483,0.191618655,2.990569935
1746,BBB,Company 345,Rating agency 2,9/30/2015,Technology,1.184167432,0.880523164,0.153566022,77.95091575,-0.048567966,-0.118707666,0.170690807,-0.099133637,-0.038099388,-0.132452647,0.23698011980000003,0.783439804,7.783624425,2.1568357982,0.844246087,0.058208282,1.463737024,-1.377979631,5.092811323,3.168014332,-0.117650836,11.118924369999998,-0.939594483,-0.022418921,8.019144207
1747,BBB,Company 553,Rating agency 4,9/30/2015,Technology,1.414552424,0.850934524,0.446455705,60.30372253,0.046963272,0.027973783,0.748918809,0.028957784,0.030123908,0.024993571,0.073796897,0.637310187,5.311632491,1.423396588,0.592447252,0.2748978448,0.086280009,0.172099221,5.663585073,2.419655074,0.028011542,4.015610217,1.981800234,0.07026774,2.223441078
1749,A,Company 181,Rating agency 1,10/1/2015,Consumer Non-Durables,2.814243495,1.503452552,0.677381329,40.16600202,0.095540137,0.146287171,0.425703223,0.156026279,0.102596878,0.182467994,0.224979901,1.077005333,5.100127077,1.165730592,0.538701125,0.37173122,0.626973126,3.156180159,4.685797706,2.161132862,0.144269915,12.55236826,5.050781596,0.130275609,7.707039318600001
1750,AA,Company 17,Rating agency 1,10/5/2015,Energy,2.153134187,1.858263433,1.291196549,84.80339678,0.126167308,0.070179593,0.295976802,0.014617293,0.029944844,0.019446785,0.148345602,0.239275719,2.179023643,4.00529871,0.79883474,0.30767010899999997,0.627185015,1.424692941,3.9680729424,4.972459624,0.069790379,11.181172996799999,2.266141818,0.170964828,6.070847054
1751,AA,Company 470,Rating agency 1,10/5/2015,Consumer Services,1.053144402,0.391484832,0.292120016,0.372956312,0.020536344,0.031152936,0.12924302,0.031068285,0.070396091,0.21333093,0.224122029,0.9071029486000001,7.60633695,2.141435357,0.682217668,0.334792922,0.437622738,4.333612889,14.74118744,3.14492525,0.03126334,13.54049001,9.67149794,0.036921027,11.13721565
1752,BBB,Company 173,Rating agency 1,10/6/2015,Public Utilities,0.679661043,0.572582731,0.214103925,32.24197393,0.088560683,0.209676752,1.002783534,0.365544617,0.017391067,0.045075637,0.068983227,0.196519015,0.252627548,2.962727873,0.748356232,0.290773586,-0.364696238,-1.415739535,1.9189745604000001,2.6192901598000002,0.209439258,11.05594986,3.904215294,0.342729993,1.072029274
1754,BBB,Company 369,Rating agency 3,10/8/2015,Energy,2.452452795,1.635649444,0.62671348,72.44044325,0.074688738,0.037516124,0.198409168,0.123229537,0.06724746,0.040790073,0.1477817,0.887734252,2.4334428,1.17462113,0.543879765,0.23933850259999997,0.641073312,3.639589897,8.6433594996,2.168743434,0.037494071,6.048872029,5.651408397,0.181868131,5.4292125842
1755,B,Company 436,Rating agency 3,10/12/2015,Health Care,2.474014922,2.247990467,0.933613908,74.95541004,0.078510878,0.096143026,0.815828567,0.26748627,0.013092843,0.01768616,0.034906066,0.167777587,14.62295873,1.669223252,0.624434268,0.17806526,0.994800678,3.067313644,14.71902128,2.664954667,0.095800667,3.623460146,3.047249462,0.228749522,16.01644736
1756,A,Company 36,Rating agency 1,10/14/2015,Transportation,1.517952689,1.23694812,0.31972617,30.18897062,0.165917395,0.266359794,1.007345434,0.301344282,0.05606961,0.095748833,0.169864539,0.340162992,0.392269292,1.995666989,0.662012306,0.369791497,0.237365599,0.821751352,5.0465429336,2.6594355946,0.266538596,6.712299819,3.397104451,0.283544185,1.241599507
1757,BB,Company 54,Rating agency 1,10/14/2015,Basic Industries,1.06468841,0.441324858,0.233949041,16.44775096,-0.077129586,-0.041370799,0.192196746,-0.00598554,-0.052529673,-0.013622071,0.1660901278,0.682807023,1.193923089,0.521120377,0.299771891,0.0852126792,0.552647022,2.630456985,6.1963683226,1.742833489,-0.017174088,4.923886345,4.77636612,0.077480951,6.569953688
1758,B,Company 535,Rating agency 4,10/15/2015,Basic Industries,1.549190074,1.181327178,0.115844123,23.10711804,0.053302902,0.081666794,0.350895039,0.098296794,0.062913767,0.127823607,0.258879778,1.18231913,6.680997013,3.059526998,0.760416057,0.352915798,-0.46512965,-1.886145419,0.6129956870000001,3.3539425426,0.08158476,14.70711344,4.038239359,0.0823058,9.813402364
1759,BBB,Company 465,Rating agency 1,10/15/2015,Consumer Durables,0.43598463,0.318340665,0.083461738,25.5618885,0.123692672,0.185107478,0.644411843,0.200790724,0.118941756,0.10318211479999999,0.293637021,0.957815048,11.134088595,1.462122333,0.597489861,0.336662944,0.855721023,5.390889988,2.341819686,2.473226487,0.183618528,6.39526309,6.172340945,0.173545744,7.251815783
1760,AA,Company 351,Rating agency 1,10/16/2015,Transportation,1.60997558,1.402983212,0.010364111,38.31884686,0.069292063,0.111824496,0.995952509,0.115778361,0.117402238,0.221436265,0.328319503,1.70179327,2.286033234,1.811236338,0.645582241,0.381615853,0.168916249,0.6011244252,5.633650380400001,2.797930683,0.111752025,1.09580787,1.9448810079999999,0.140745846,6.8366934622
1761,BB,Company 429,Rating agency 3,10/16/2015,Consumer Services,1.279216371,1.181652232,0.112419044,28.139193494,-0.008581137,-0.008378875,0.029615041,0.007231639,-1.09e-05,-1.65e-05,-4.57e-05,0.001271878,0.025670156,3.041536457,0.74434948,0.532677248,0.909388662,4.602905437,0.9884211143999998,4.128376762,-0.008492154,3.9180879056,5.146047532,0.042584019,0.009470825
1762,BB,Company 76,Rating agency 4,10/19/2015,Energy,1.796489464,0.891185337,0.879339768,1.784969016,0.107434448,0.139842703,0.99811778,0.185769811,0.030202345,0.043145317,0.054642406,0.280565346,0.355411146,0.818972306,0.446601365,0.198592242,0.418382656,3.96593797,6.423922253,1.821441911,0.139969656,4.254031174,9.517680828,0.470447641,0.0
1763,BB,Company 260,Rating agency 3,10/19/2015,Consumer Services,2.509692805,2.286073542,0.513220135,28.2480535,0.036795817,0.044440316,0.760172123,0.055262596,0.023082558,0.03239677,0.066735961,0.624810163,10.59834402,1.894901317,0.658871476,0.208137717,0.818098639,2.412580079,12.72681464,2.898875781,0.043835372,17.19737085,2.905311672,0.109078961,8.947533984
1764,BBB,Company 418,Rating agency 3,10/19/2015,Energy,2.064184533,1.933563905,1.274997398,50.150523027999995,0.017365826,0.030920047400000004,0.999713216,0.0190162958,0.126743098,0.131043565,0.08334007880000001,0.003258248,0.010154313,2.914829822,0.73947744,0.001544663,1.005880008,3.357787706,0.759935796,3.930674516,0.030779782600000007,22.88727828,3.34629384,0.2485277032,0.0
1765,BBB,Company 350,Rating agency 3,10/20/2015,Consumer Services,0.547726671,0.380094971,0.236519538,10.47911719,0.09796673,0.137356469,0.28577798,0.146473054,0.160508812,0.0777606142,0.10223630700000001,1.633430482,3.153757588,2.8983736302,0.887030757,0.276049647,0.545158754,2.652650936,4.3438961612,4.3874204192,0.136996071,9.194796499,4.902903396,0.161863656,4.702886105
1766,A,Company 108,Rating agency 1,10/21/2015,Capital Goods,2.811141059,1.056822457,1.051204608,0.0,0.140031808,0.195650393,0.446132067,0.213091894,0.101531034,0.156150574,0.197839602,0.715093351,8.355334333,0.934983504,0.485158477,0.280317808,0.887207912,4.139978666,4.251104669,1.93267839,0.195715876,12.00133837,4.692849704,0.178108643,8.639142813
1767,A,Company 77,Rating agency 1,10/22/2015,Public Utilities,0.632058168,0.518658729,0.127842711,37.4081661,0.136956943,0.214740446,0.824331206,0.251650625,0.072669036,0.133666207,0.1286711392,0.542523691,1.576310383,1.7445983472000002,0.931767224,0.347452273,0.288341975,2.742724333,2.9408141332,3.0618608374000003,0.213653606,6.262338976,9.543160472,0.295366694,1.183907146
1768,B,Company 401,Rating agency 3,10/23/2015,Basic Industries,1.600255498,1.147777966,0.069601476,56.17440084,-0.007176123,-0.010186569,0.111450522,0.026927887,-0.006815059,-0.012427374,0.0791366802,0.958616837,1.991225642,2.574079236,0.725220768,0.286375067,0.48240434960000006,-0.0725481122,1.8598628313999999,3.579295301,-0.01008239,0.525479645,1.5474226822000001,0.03380612,6.433414446
1769,BB,Company 396,Rating agency 1,10/23/2015,Capital Goods,2.158492098,0.321046801,0.321299243,0.0,0.022137362,0.034675494,0.201855863,0.054250805,0.026079125,0.053996316,0.077819961,1.158544998,9.586067663,2.016205491,0.667136577,0.355967197,0.511336553,1.025128583,4.371711907,2.973768257,0.034922512,7.794889523,1.970491019,0.032551948,7.081221266
1771,BB,Company 463,Rating agency 1,10/23/2015,Consumer Durables,1.338755823,0.483829102,0.127216925,27.02181652,0.045767408,0.066945229,0.147702748,0.08468925,0.053603355,0.104264821,0.271709785,1.170951426,3.34451492,3.967850169,0.804027185,0.316142592,0.29440043,1.594702357,1.639587429,4.955216921,0.067015063,6.479642604,5.505158608,0.089399942,6.679035262
1772,BBB,Company 130,Rating agency 1,10/23/2015,Capital Goods,1.315985827,0.746847143,0.24748013,51.77051381,0.044461819,0.061275887,0.279974333,0.069082272,0.026622392,0.054191055,0.14146873,0.602471257,2.938278562,4.293792221,0.804771957,0.261215871,0.799846709,8.878044108,11.0836691698,3.3732796616000003,0.060586952,5.583087151,11.20139559,0.142426653,6.707311155
